subscriber;message_body;timestamp 
3;Maybe we can all meet at my place at 5, i made reservations for 7, when the show starts, we can check out the mall for a bit once we get there, sound good?;05/06/11 13:57 
3;Sounds good;05/06/11 13:58 
3;Almost there;05/06/11 17:32 
3;Coo;05/06/11 17:33 
2;Van is back and key in spot. I put 6 in gas. Thanks again;05/06/11 18:42 
2;Kewl, no prob;05/06/11 18:48 
4;Feel like going to flosmore station tonight?;06/06/11 18:45 
4;At a restaurant now lol;06/06/11 18:46 
4;Tried calling u the other day;06/06/11 18:46 
4;I need to know ur plans;06/06/11 18:46 
4;We r leaving Friday morning;06/06/11 18:46 
4;Well our resteraunt is better! Lol ;06/06/11 18:48 
4;Yeah, I am not gonna be able to make it, there is just too much going on. Hopefully next time it will work out better;06/06/11 18:49 
4;Ok no prob;06/06/11 18:50 
4;Ok, well I'll be here for a bit, so just try to get here as soon as you can and we should be able to get you all taken care of before the interview, this will o;06/06/11 18:53 
4;nly take about 10 to 15 min;06/06/11 18:53 
4;Huh?;06/06/11 19:00 
4;Ahhhh shoot wrong person lol;06/06/11 19:01 
4;Lol figured;06/06/11 19:06 
4;K kewl;07/06/11 08:05 
4;Do you think your van can make it down to near Elgin? And, would you be willing to drive?;07/06/11 10:25 
4;No and no lol;07/06/11 10:25 
40;How is mindy this morning after bumping her head last night? Any goose egg?;08/06/11 08:25 
40;She is fine from what I can tell.;08/06/11 08:29 
40;Good. timmy is worried about her and wanted to call.;08/06/11 08:30 
40;Fine;08/06/11 08:31 
40;Too early to call. She is gone;08/06/11 08:31 
40;That OS why I sent text message instead.;08/06/11 08:32 
40;We are on the way, meet at your house our Amanda's?;08/06/11 12:01 
36;On our way to the fair;08/06/11 12:30 
8;What tme is jim planng on havng us over;08/06/11 12:59 
8;Once again, it is not set in stone ;08/06/11 13:10 
8;And I may not be going anyways;08/06/11 13:10 
40;We are at the fairgrounds. Please let us know where to meet up. We are parked by the livestock and walking into the fair.;08/06/11 13:44 
40;We are inside behind the industrial building. South east enterance;08/06/11 13:46 
8;Ok mght nt ether;08/06/11 13:58 
40;At mouse game. It's next to ferris wheel;08/06/11 14:00 
40;At mouse game. It's next to ferris wheel;08/06/11 14:00 
40;We are at the mouse game;08/06/11 14:01 
40;Location? You are apparently not at the mouse game I am at;08/06/11 14:03 
8;Are you still thinking of coming out tonight?;08/06/11 14:56 
8;Nope not now sorry. I gotta fix mike's guitar teacher's computer lol;08/06/11 15:03 
8;Ok I'm still out at the picnic.;08/06/11 15:05 
8;K kewl;08/06/11 15:05 
8;Well I will let u know when I am done and just see what ur up to;08/06/11 15:06 
8;Ok;08/06/11 15:09 
8;I will call u later when I know what's going on;08/06/11 15:14 
8;Ok;08/06/11 15:15 
40;We r outside the men's washroom, follow your nose;08/06/11 15:21 
8;Ok;08/06/11 15:40 
8;FYI I'm home now. If Mike is with you invite him too. I have meatballs,  cupcake and brownies.:-D;08/06/11 18:06 
8;Mmm;08/06/11 18:11 
8;chiva is a magical goató that I shoot up;08/06/11 18:13 
8;Nice lol;08/06/11 18:21 
68;Good morning cindy. Hope u had a great holiday weekend. Could u text me the new pointers we discussed last week?;09/06/11 08:32 
68;I wish I could. I did not take notes on them. I will get in touch with Susie and ask her for them. I do remember a few;09/06/11 09:32 
68;Yes these are similar to what I heard. Thanks and if u get a tighter list please forward to me.;09/06/11 09:34 
68;Cool;09/06/11 09:35 
68;Ok. I will see what I can get.;09/06/11 09:35 
9;Putting apontment in to formally speak with you;09/06/11 18:30 
8;U got plans right now?;09/06/11 19:58 
4;Thanks. When u called, I wasn't sure what was going on. I thought it was like 3 in the morn. When I hung up the phone, I realized it was only 1030. Lol;10/06/11 07:38 
4;Lol nice;10/06/11 07:44 
43;How ate you today? I will see you at the funeral home after work tonight. Stay strong and take care of yourself.;10/06/11 13:05 
13;Thank you.how do i change divine cod. HAve to go back to llobet.call latter;10/06/11 16:22 
13;Huh?;10/06/11 16:22 
13;Yes;10/06/11 17:12 
4;You want his new book?;10/06/11 17:14 
4;Sure;10/06/11 17:20 
24;I will be there almost exactly at 6:30, possibly a few minutes late depending on traffic.;10/06/11 18:01 
24;No prob;10/06/11 18:16 
24;Traffic was awesome coming into cafeteria now;10/06/11 18:21 
24;Be there in five;10/06/11 18:22 
1;What are you up to tonight?;04/07/11 12:47 
1;I'm in chi-town;04/07/11 12:48 
1;Awwww Bummer! ;04/07/11 12:50 
1;Question for ya where on word can you see what grade level you are typing at?;04/07/11 13:37 
1;Go to tools then spelling and grammar check;04/07/11 13:37 
1;It first must be enabled in settings;04/07/11 13:38 
1;Alright do u go under options?;04/07/11 13:38 
1;Go to word options under home button in word;04/07/11 13:39 
1;Click on proofing tab;04/07/11 13:39 
1;Select boxes for show readability statistics;04/07/11 13:39 
1;Then grammar and style?;04/07/11 13:40 
1;Then under tools do spell check, u have to thru all the errors an ignore and at the end it will show u;04/07/11 13:40 
1;Under fletsch something or other;04/07/11 13:41 
1;Do u see it?;04/07/11 13:41 
1;If not let me remote in;04/07/11 13:41 
1;Sweet got it thank you;04/07/11 13:41 
1;No prob. We use that at school lol;04/07/11 13:42 
1;Lol nice;04/07/11 13:44 
1;Most grad papers are 9-12th grade;04/07/11 13:44 
1;Many undergrad are 7-10;04/07/11 13:45 
1;Lol steve wanted to check his paper that he wrote and I couldnt remember how that worked. I never use it because I am afraid to know lol I am better at ri;04/07/11 13:46 
1;ghting in equations tables and graphs;04/07/11 13:46 
1;Most tech people are. Hence grade level readings lol;04/07/11 13:47 
1;Nice;04/07/11 13:48 
7;We are going to Livios at 730 if you and amber wanted to join. :);05/07/11 15:31 
7;We won't be able to. But thanks. Joe can't meet me up to merge our code till 8 pm;05/07/11 15:32 
7;Ok thats cool;05/07/11 15:33 
6;What's up? Was in church when u called;05/07/11 20:03 
6;See what u where up to;05/07/11 20:04 
6;Gonna be doing homework at a bar with a classmate;05/07/11 20:10 
6;Would be boring for u lol;05/07/11 20:10 
6;K;05/07/11 20:23 
6;K;05/07/11 20:24 
4;Well, apparently we are being asked to chip in and cover gas on our own. So I will help cover the cost;07/07/11 15:36 
4;I'd rather take Honda then;07/07/11 15:37 
4;Ok, i think I'll ask tim to.rise with Lisa and you and I will ride together. That will give us more room.;07/07/11 15:38 
4;Ride*;07/07/11 15:39 
4;K;07/07/11 16:32 
63;I'm gooing to b like fifteen late;09/07/11 08:41 
8;Im remminding you;09/07/11 10:08 
8;To do what?;09/07/11 10:38 
8;Call me when you can x;09/07/11 10:40 
8;No luck with firefox, am running malware bytes;09/07/11 14:45 
8;K;09/07/11 14:46 
3;Cigar event at the lounge tonight;04/08/11 16:06 
3;Is it ok if it's closer to 9pm?;04/08/11 19:16 
3;I need to be heading home at 10 or 1030, for tomorrow. should we reschedule? ;04/08/11 19:27 
3;Nahh, we can still do 8:30. I was mostly giving ourselves extra padding, but now I'm confident we won't need it;04/08/11 19:28 
3;Cool, I will be there;04/08/11 19:40 
6;Are you guys free on the 21st?;05/08/11 18:04 
6;Dunno, prob ambers family has sumthin not sure;05/08/11 18:50 
6;Ok. That will be my last weekend in town so I might have a going away party;05/08/11 18:51 
6;Ok kewl, let us know when;05/08/11 18:52 
8;I owe u lunch. U in the area?;06/08/11 11:15 
8;At home waiting for the ac guys;06/08/11 11:17 
8;Gotcha;06/08/11 11:17 
4;Dude! So did you get a message from sarah about playing for the summer retreat?;06/08/11 15:03 
4;Yeah;06/08/11 17:18 
4;Probably can, just not sure yet;06/08/11 17:18 
4;That would be sweet!!! I am leading along with Sarah this time, and my room mate tim will be on electric so it will rock!!;06/08/11 17:21 
4;Kewl;06/08/11 17:22 
4;"Yeah man!!  ";06/08/11 17:25 
4;"Need to pack list: Phone charger Pillows Blankets Sheets Phone charger Bible Towel Toiletries And...... Phone charger!! :p";07/08/11 08:39 
4;Lol thx;07/08/11 08:45 
4;Hang on;07/08/11 13:26 
4;What's your address?;07/08/11 13:55 
4;Thanks;07/08/11 14:02 
4;Mp;07/08/11 14:02 
6;Any plans?;07/08/11 20:23 
6;I am out of town this weekend actually lol;07/08/11 20:38 
6;At a camp near elgin ;07/08/11 20:39 
6;U can hit amber up tho and see if she is doing a bonfire or anything;07/08/11 20:39 
8;I eat pizza now;08/08/11 12:02 
40;Do you know what's required for that admin job at school? Was going to apply this week. You smoking a doobie?;08/08/11 13:46 
40;Not really. Have not read it. I think it is for the IT department. of course!;08/08/11 17:24 
40;Ok. I'm guessing that's a different department than you? Can you give me any specific contacts and would it help to use you as a reference?;08/08/11 17:25 
13;I love you dad smile;08/08/11 21:09 
13;I love you more and longer;08/08/11 21:14 
13;Me love you long time;08/08/11 21:19 
13;Prove it when you taking me out for dinner;08/08/11 21:22 
13;How about we cook dinner instead;08/08/11 21:26 
13;And you eat it with chopsticks;08/08/11 21:26 
8;On my way;08/08/11 21:28 
13;Joke;08/08/11 21:28 
40;Yew, I can give you an employee referral. I will see if it is working for Mike Smith;08/08/11 22:44 
8;I have a question. Call didn't go thru.;09/08/11 08:51 
8;Well I guess I have a project for tomorrow.;09/08/11 08:56 
8;Lol;09/08/11 08:57 
8;Did it have red lights or green?;09/08/11 08:59 
8;Green;09/08/11 09:01 
8;Good should be a easy fix:-P;09/08/11 09:02 
4;So are you and amber up for something tomorrow?;09/08/11 13:24 
4;I think so, yes;09/08/11 14:00 
4;Where ru thinking?;09/08/11 14:01 
4;Sweet! Idk, you got any preferences? Beer:thirty maybe?;09/08/11 14:03 
4;Sure;09/08/11 14:13 
56;How ya doing this morning?;11/08/11 06:40 
56;"Weather is not cooperating. Catching the train now. Thanks for a wonderful ride in, coffee break and lunch. Love you. cindy";11/08/11 14:13 
56;No problem,  glad you had the idea so we could see each other!  Love you too.;11/08/11 14:15 
81;"Thanks for joining us for lunch. Sure was nice to see you and hear about your trip to Mexico Love you. cindy";11/08/11 14:18 
81;"I was nice.  We need to do that more often.  I will try to post pictures of Mexico on my facebook page. love ur hispanic sister Monica";11/08/11 14:22 
43;Are you coming to training?;12/08/11 08:28 
43;Yes driving now;12/08/11 08:29 
43;Ok. See you soon.;12/08/11 08:33 
63;Can I skip work tomorrow?;12/08/11 21:17 
63;I'm not feeling great;12/08/11 21:18 
4;U and amber doing anything tonight?;04/09/11 19:09 
4;Yeah sorry man, just got back in town;04/09/11 20:08 
4;No prob;04/09/11 20:09 
9;Was there supposed to be something attached? This is Bob;05/09/11 10:23 
9;No, I got txt from someone saying they changed number but my phone replies all to group Ezra;05/09/11 10:27 
9;Texts, not Ezra ;05/09/11 10:27 
9;oh, I think that was a text Mike from the guitar group. Something about his cell.;05/09/11 10:33 
9;Oh ok;05/09/11 10:33 
10;See, this is why txting sucks. If I called you, you would know who I am. It's Josh from guitar group! I gave you mu new# when we were at bw3.;05/09/11 12:08 
10;Is what I thought u gave me;05/09/11 12:09 
10;I deleted this one;05/09/11 12:09 
10;Well undelete it!?;05/09/11 12:12 
10;Lol just did;05/09/11 12:13 
10;Thx Bob, sorry about the mixup.;05/09/11 12:14 
7;Ok. I got the forms onto the site but it's not sending me the emails once they are filled and submitted. Can't figure out where I'm going wrong.  HELP ( ;05/09/11 16:12 
7;when u get a chance);05/09/11 16:12 
7;I cam see that they are submitted on the plug-in itself.;05/09/11 16:15 
8;My login doesn't work on 192.168.4.4 arg, don't worry about it tonight;05/09/11 23:44 
6;U want to go out later on at bdubs tnght;06/09/11 11:08 
6;Can't;06/09/11 11:14 
4;U called me a minute ago but no one talked;06/09/11 11:15 
4;Lol;06/09/11 11:15 
4;No I am out of town for awhile starting tomorrow;06/09/11 11:15 
6;K hw about tmrrw nght;06/09/11 11:15 
4;Hey, can you dome a favor while your out there?;06/09/11 23:13 
4;Maybe, what?;06/09/11 23:14 
4;Can you pick me up a case of yuengling to bring back?;06/09/11 23:19 
4;What is it?;06/09/11 23:19 
4;Beer :) very good beer! you should pick your self up some too!;06/09/11 23:21 
4;Ok but can u text me in a few days to remind me?;06/09/11 23:21 
4;And it is actually pretty cheap;06/09/11 23:22 
4;Yeah!;06/09/11 23:22 
4;Sweet thanks!!! Also I am excited you are coming with us in July!!;06/09/11 23:23 
4;"Me too :)î;06/09/11 23:28
4;Sweet!!;06/09/11 23:29
8;What u up to tnght;07/09/11 12:32
8;Out of town;07/09/11 12:54
8;K;07/09/11 12:55
5;Hey its miguel, was wondering if u where gonna  be in the office today my computer is really acting up was wondering if I could have u look at it;08/09/11 07:49
5;Yeah sure, bring it by around 10;08/09/11 08:25
5;K thnx;08/09/11 09:00
56;How is Michael holding up?  Need to see your face and soon!  Love you!  lucy;08/09/11 10:30
13;If you want a little boy you were a bountet to bed if she wants girl she werarse bountet night night your educateed;08/09/11 21:42
4;What time you thinkin for.tonight?;09/09/11 08:43
4;Dunno yet;09/09/11 09:03
4;Amber has Appt at 5;09/09/11 09:36
4;So maybe 7:30?;09/09/11 09:36
4;Cool sounds good!;09/09/11 09:55
4;Can we do 6pm?;09/09/11 13:31
4;Yeah, you got something else going on later?;09/09/11 13:32
4;No, ambers Appt is earlier than I thought;09/09/11 13:53
4;Ok sounds good;09/09/11 13:55
4;Who all is meeting up, and does 6 work for everyone or should we go later?;09/09/11 16:25
4;Maybe like 630, Tim and andrea so far, they will be there around then.;09/09/11 16:26
4;Sounds good, 6:30;09/09/11 16:27
4;Cool!;09/09/11 16:27
13;Smile christ loves you. I love you more.i love your beautiful wife to.christ loves her to. I just pray with him.love a ;09/09/11 16:33
4;chicago station?;09/09/11 17:53
4;Correct!;09/09/11 17:58
4;In the banquet room;09/09/11 18:45
9;Hey tell ur mom thank u very much for the gift, I'm glad you were able to help through our conversation;09/09/11 21:31
9;We should grab a beer soon. My mon-wed is tied up, but thur and fri evenings tend to work good;09/09/11 21:57
9;Sure. I'm kid-free next week, just gotta get the rental home before I go out for beer!;09/09/11 21:59
9;Sounds good. We'll make plans next week;09/09/11 22:00
9;I'm actually in maryland next week, so thur night would work best. Probably around 6:30 or later depending on where u want to go;09/09/11 22:01
9;Sounds good. Thurs is usually an early day for me so I can get home and switch cars.;09/09/11 22:03
9;Kewl;09/09/11 22:04
27;U guys coming to grand lux? Trying yo figure out how many seats...;10/09/11 11:03
27;Nm they just told me ur coming it is someone else they aren't sure about. See u soon;10/09/11 11:04
13;Roses are re2d is made by two. BAbys are made of love and push ups of enjoyment too. SMile god loves both of you, me too.;10/09/11 22:24
13;Roses are re2d is made by two. BAbys are made of love and push ups of enjoyment too. SMile god loves both of you, me too.;10/09/11 22:25
63;Sure.;12/09/11 07:38
70;Hey cindy, I'm really sorry but I'm gonna he in around 8:45 or so because I over slept.;12/09/11 08:19
70;That is ok. Jack called off and Al is out as well. Everything is pretty quiet.;12/09/11 08:40
43;Can i speak with you sometime today regarding my directed project;12/09/11 09:43
43;Can you come to cafeteria.;12/09/11 10:42
43;Yes. When;12/09/11 10:57
43;Now?;12/09/11 11:15
43;On my way.;12/09/11 11:22
43;I'm on the first floor;12/09/11 11:25
43;Ok;12/09/11 11:27
43;Thank you Jill, you rock. Max signed off on my paper during a break.;12/09/11 14:17
43;Excellent!  You rock!!!!;12/09/11 14:44
90;We just finished up. Are you free?;12/09/11 15:26
90;Yes, be right there. I have to pick up surge protectors from that room.;12/09/11 15:31
90;Okay. I'll be up here.;12/09/11 15:36
12;got glitter?;05/10/11 11:06
12;your icon suck;05/10/11 11:08
12;:-) ;05/10/11 11:09
17;Can you give Jessica a call. It's about your cards;06/10/11 14:52
17;K;06/10/11 14:57
6;U got any plans for tonight?;06/10/11 20:18
6;Out of town;06/10/11 20:24
8;Bob, do you have or can you get a copy of software? We have a disk but not the program. Or maybe someone has a copy we can """"borrow""""? """;08/10/11 10:59 
